customer_id,staff_id,film_id,store_id,amount,payment_date,rental_date,return_date
352,2,640,2,4.99,2005-06-21 09:37:53,2005-06-21 09:37:53,2005-06-26 04:01:53
352,2,145,2,4.99,2005-07-07 06:56:13,2005-07-07 06:56:13,2005-07-11 11:13:13
352,2,606,2,5.99,2005-07-11 19:10:38,2005-07-11 19:10:38,2005-07-19 14:46:38
352,1,615,2,2.99,2005-07-27 03:03:25,2005-07-27 03:03:25,2005-07-28 01:57:25
352,1,757,2,7.99,2005-07-27 17:04:15,2005-07-27 17:04:15,2005-08-05 21:54:15
352,2,296,1,6.99,2005-07-27 20:40:40,2005-07-27 20:40:40,2005-08-05 01:44:40
352,1,112,1,4.99,2005-07-27 23:06:41,2005-07-27 23:06:41,2005-07-31 20:08:41
352,1,8,2,5.99,2005-07-28 09:18:07,2005-07-28 09:18:07,2005-08-04 10:23:07
352,1,54,1,2.99,2005-07-28 10:37:55,2005-07-28 10:37:55,2005-08-04 13:22:55
352,1,194,2,0.99,2005-07-30 22:30:57,2005-07-30 22:30:57,2005-08-03 22:53:57
352,1,426,2,5.99,2005-08-17 11:05:53,2005-08-17 11:05:53,2005-08-25 12:25:53
352,1,575,2,6.99,2005-08-17 12:36:37,2005-08-17 12:36:37,2005-08-22 11:10:37
352,2,352,2,0.99,2005-08-17 18:21:58,2005-08-17 18:21:58,2005-08-18 13:05:58
352,2,837,2,5.99,2005-08-18 03:17:33,2005-08-18 03:17:33,2005-08-25 04:44:33
352,1,612,2,2.99,2005-08-18 22:33:22,2005-08-18 22:33:22,2005-08-20 20:28:22
352,1,845,1,4.99,2005-08-21 01:43:11,2005-08-21 01:43:11,2005-08-27 21:16:11
352,2,489,1,0.99,2005-08-22 02:25:53,2005-08-22 02:25:53,2005-08-25 04:27:53
352,2,937,2,2.99,2006-02-14 15:16:03,2006-02-14 15:16:03,
353,2,693,1,6.99,2005-05-31 14:24:18,2005-05-31 14:24:18,2005-06-09 10:27:18
353,2,690,1,2.99,2005-06-15 13:30:30,2005-06-15 13:30:30,2005-06-17 14:55:30
353,2,757,2,7.99,2005-06-17 06:48:31,2005-06-17 06:48:31,2005-06-26 08:17:31
353,2,774,1,6.99,2005-06-21 02:39:31,2005-06-21 02:39:31,2005-06-28 05:23:31
353,2,694,2,5.99,2005-07-07 20:35:00,2005-07-07 20:35:00,2005-07-14 17:06:00
353,2,101,1,1.99,2005-07-12 05:20:35,2005-07-12 05:20:35,2005-07-16 08:44:35
353,1,140,1,3.99,2005-07-12 08:20:02,2005-07-12 08:20:02,2005-07-21 09:16:02
353,2,643,2,3.99,2005-07-28 14:56:41,2005-07-28 14:56:41,2005-08-01 17:01:41
353,2,514,1,2.99,2005-07-31 19:49:35,2005-07-31 19:49:35,2005-08-03 00:00:35
353,1,160,2,0.99,2005-08-02 11:12:08,2005-08-02 11:12:08,2005-08-03 10:46:08
353,2,384,2,4.99,2005-08-02 19:43:07,2005-08-02 19:43:07,2005-08-07 15:22:07
353,2,861,1,4.99,2005-08-17 07:09:59,2005-08-17 07:09:59,2005-08-19 04:31:59
353,1,989,1,5.99,2005-08-19 05:04:09,2005-08-19 05:04:09,2005-08-24 09:09:09
353,2,948,2,0.99,2005-08-20 06:03:33,2005-08-20 06:03:33,2005-08-21 07:06:33
353,1,844,1,4.99,2005-08-21 10:24:54,2005-08-21 10:24:54,2005-08-22 04:49:54
353,1,281,2,1.99,2005-08-23 05:10:42,2005-08-23 05:10:42,2005-08-30 03:17:42
353,2,534,2,0.99,2005-08-23 08:29:53,2005-08-23 08:29:53,2005-08-25 07:23:53
353,2,847,2,2.99,2005-08-23 09:23:08,2005-08-23 09:23:08,2005-08-30 06:19:08
354,1,142,1,0.99,2005-05-25 23:34:22,2005-05-25 23:34:22,2005-05-27 01:10:22
354,2,523,1,1.99,2005-05-26 01:27:11,2005-05-26 01:27:11,2005-06-03 00:30:11
354,2,101,2,0.99,2005-05-27 13:17:18,2005-05-27 13:17:18,2005-05-30 08:53:18
354,1,186,1,0.99,2005-06-15 21:48:18,2005-06-15 21:48:18,2005-06-20 16:40:18
354,1,616,1,4.99,2005-06-18 06:31:29,2005-06-18 06:31:29,2005-06-24 10:04:29
354,1,271,1,6.99,2005-06-19 17:52:14,2005-06-19 17:52:14,2005-06-26 20:30:14
354,1,761,2,2.99,2005-06-20 19:44:45,2005-06-20 19:44:45,2005-06-23 16:24:45
354,2,958,1,2.99,2005-07-06 15:36:20,2005-07-06 15:36:20,2005-07-11 20:04:20
354,2,363,2,0.99,2005-07-07 02:36:33,2005-07-07 02:36:33,2005-07-09 08:32:33
354,1,618,2,5.99,2005-07-07 23:18:58,2005-07-07 23:18:58,2005-07-15 20:40:58
354,2,298,2,2.99,2005-07-08 13:45:09,2005-07-08 13:45:09,2005-07-12 18:54:09
354,1,212,1,4.99,2005-07-09 18:04:33,2005-07-09 18:04:33,2005-07-15 18:19:33
354,2,979,2,4.99,2005-07-10 03:10:17,2005-07-10 03:10:17,2005-07-14 02:47:17
354,1,692,2,3.99,2005-07-10 19:02:10,2005-07-10 19:02:10,2005-07-14 19:13:10
354,1,261,1,0.99,2005-07-11 03:58:39,2005-07-11 03:58:39,2005-07-13 23:08:39
354,1,765,1,4.99,2005-07-12 19:01:30,2005-07-12 19:01:30,2005-07-17 23:42:30
354,1,282,2,0.99,2005-07-26 22:52:45,2005-07-26 22:52:45,2005-07-28 18:32:45
354,1,62,2,5.99,2005-07-26 23:17:51,2005-07-26 23:17:51,2005-08-03 21:12:51
354,2,387,2,0.99,2005-07-27 07:04:09,2005-07-27 07:04:09,2005-08-03 10:20:09
354,2,280,1,2.99,2005-07-27 10:09:30,2005-07-27 10:09:30,2005-08-05 11:44:30
354,2,531,1,0.99,2005-07-27 10:25:49,2005-07-27 10:25:49,2005-07-28 05:30:49
354,2,409,1,4.99,2005-07-29 03:50:54,2005-07-29 03:50:54,2005-08-01 02:08:54
354,2,781,2,8.99,2005-07-29 08:40:36,2005-07-29 08:40:36,2005-08-06 08:28:36
354,1,870,2,4.99,2005-07-29 13:19:25,2005-07-29 13:19:25,2005-08-06 08:33:25
354,2,228,1,0.99,2005-07-30 02:04:02,2005-07-30 02:04:02,2005-07-31 06:18:02
354,1,374,1,2.99,2005-07-30 09:55:10,2005-07-30 09:55:10,2005-08-04 08:57:10
354,1,764,2,6.99,2005-08-01 08:13:53,2005-08-01 08:13:53,2005-08-06 08:05:53
354,2,397,2,6.99,2005-08-18 03:38:54,2005-08-18 03:38:54,2005-08-27 06:56:54
354,1,828,2,3.99,2005-08-18 14:25:51,2005-08-18 14:25:51,2005-08-26 18:42:51
354,1,500,2,4.99,2005-08-19 07:32:16,2005-08-19 07:32:16,2005-08-24 01:56:16
354,2,991,2,2.99,2005-08-21 04:29:26,2005-08-21 04:29:26,2005-08-24 00:46:26
354,2,218,1,0.99,2005-08-21 05:30:54,2005-08-21 05:30:54,2005-08-26 07:02:54
354,1,274,2,5.99,2005-08-22 01:58:42,2005-08-22 01:58:42,2005-08-29 22:32:42
354,2,606,2,0.99,2005-08-23 19:19:21,2005-08-23 19:19:21,2005-08-25 22:15:21
354,1,912,2,7.98,2006-02-14 15:16:03,2006-02-14 15:16:03,
354,1,892,2,0.0,2006-02-14 15:16:03,2006-02-14 15:16:03,
355,1,452,2,3.99,2005-05-31 15:22:51,2005-05-31 15:22:51,2005-06-07 14:32:51
355,2,241,1,0.99,2005-06-15 21:39:54,2005-06-15 21:39:54,2005-06-16 20:33:54
355,1,664,2,2.99,2005-06-16 06:52:05,2005-06-16 06:52:05,2005-06-19 01:51:05
355,1,6,1,5.99,2005-07-06 03:09:36,2005-07-06 03:09:36,2005-07-12 02:15:36
355,1,363,2,6.99,2005-07-06 11:31:24,2005-07-06 11:31:24,2005-07-15 06:53:24
355,1,985,2,4.99,2005-07-09 11:24:19,2005-07-09 11:24:19,2005-07-11 06:27:19
355,1,44,1,5.99,2005-07-10 03:23:05,2005-07-10 03:23:05,2005-07-16 07:46:05
355,1,64,2,0.99,2005-07-11 08:06:59,2005-07-11 08:06:59,2005-07-12 09:01:59
355,2,898,2,6.99,2005-07-11 15:33:24,2005-07-11 15:33:24,2005-07-17 12:40:24
355,1,991,1,2.99,2005-07-12 00:20:29,2005-07-12 00:20:29,2005-07-12 22:26:29
355,2,311,1,4.99,2005-07-12 11:39:55,2005-07-12 11:39:55,2005-07-20 05:56:55
355,2,596,2,4.99,2005-07-27 05:28:32,2005-07-27 05:28:32,2005-07-31 07:52:32
355,2,590,2,5.99,2005-07-27 19:11:03,2005-07-27 19:11:03,2005-08-02 19:25:03
355,2,677,2,1.99,2005-07-29 06:54:21,2005-07-29 06:54:21,2005-08-05 06:50:21
355,1,586,2,0.99,2005-08-01 10:56:48,2005-08-01 10:56:48,2005-08-03 15:46:48
355,2,741,1,0.99,2005-08-02 21:49:03,2005-08-02 21:49:03,2005-08-08 00:17:03
355,2,525,1,1.99,2005-08-20 13:33:47,2005-08-20 13:33:47,2005-08-25 18:09:47
355,1,35,1,3.99,2005-08-22 21:47:53,2005-08-22 21:47:53,2005-08-27 17:54:53
355,2,526,2,2.99,2005-08-23 03:52:36,2005-08-23 03:52:36,2005-08-25 23:21:36
355,1,301,1,0.99,2006-02-14 15:16:03,2006-02-14 15:16:03,
356,2,869,2,4.99,2005-05-31 11:35:13,2005-05-31 11:35:13,2005-06-06 16:01:13
356,1,176,1,0.99,2005-06-15 16:59:46,2005-06-15 16:59:46,2005-06-21 16:38:46
356,1,788,1,2.99,2005-06-18 16:36:38,2005-06-18 16:36:38,2005-06-21 19:15:38
356,1,207,1,4.99,2005-06-18 18:10:17,2005-06-18 18:10:17,2005-06-23 14:46:17
356,2,897,1,6.99,2005-07-06 15:59:40,2005-07-06 15:59:40,2005-07-11 10:29:40
356,2,455,1,4.99,2005-07-08 06:48:26,2005-07-08 06:48:26,2005-07-11 07:06:26
356,1,560,2,0.99,2005-07-10 01:05:41,2005-07-10 01:05:41,2005-07-11 02:05:41
356,1,755,1,4.99,2005-07-12 07:21:17,2005-07-12 07:21:17,2005-07-14 02:35:17
356,1,157,2,0.99,2005-07-12 10:46:30,2005-07-12 10:46:30,2005-07-14 16:15:30
356,1,949,1,2.99,2005-07-27 04:21:58,2005-07-27 04:21:58,2005-08-04 08:08:58
356,1,945,1,1.99,2005-07-28 06:23:41,2005-07-28 06:23:41,2005-08-03 06:06:41
356,1,674,1,0.99,2005-07-28 11:14:19,2005-07-28 11:14:19,2005-07-30 09:01:19
356,1,383,1,3.99,2005-07-28 23:08:05,2005-07-28 23:08:05,2005-08-06 00:43:05
356,1,724,2,5.99,2005-07-30 04:10:18,2005-07-30 04:10:18,2005-08-07 01:06:18
356,2,840,1,4.99,2005-07-30 06:23:14,2005-07-30 06:23:14,2005-08-08 06:25:14
356,2,199,1,3.99,2005-07-31 00:56:09,2005-07-31 00:56:09,2005-08-05 05:44:09
356,2,933,1,6.99,2005-07-31 13:53:37,2005-07-31 13:53:37,2005-08-06 15:45:37
356,1,652,1,3.99,2005-08-01 08:30:11,2005-08-01 08:30:11,2005-08-07 06:18:11
356,1,725,2,4.99,2005-08-02 00:02:06,2005-08-02 00:02:06,2005-08-02 21:55:06
356,1,360,1,3.99,2005-08-17 00:39:54,2005-08-17 00:39:54,2005-08-24 20:46:54
356,2,925,1,2.99,2005-08-17 01:57:49,2005-08-17 01:57:49,2005-08-22 02:42:49
356,2,167,1,4.99,2005-08-17 20:21:35,2005-08-17 20:21:35,2005-08-22 17:16:35
356,2,175,1,2.99,2005-08-19 03:12:19,2005-08-19 03:12:19,2005-08-20 02:24:19
356,1,813,2,0.99,2005-08-19 04:25:39,2005-08-19 04:25:39,2005-08-25 07:23:39
356,2,846,2,4.99,2005-08-19 11:13:58,2005-08-19 11:13:58,2005-08-20 15:03:58
356,2,531,1,5.99,2005-08-19 23:50:45,2005-08-19 23:50:45,2005-08-27 22:01:45
356,2,500,1,6.99,2005-08-20 09:29:35,2005-08-20 09:29:35,2005-08-27 08:03:35
356,1,207,1,4.99,2005-08-23 10:32:52,2005-08-23 10:32:52,2005-08-29 13:18:52
356,2,501,1,5.99,2005-08-23 12:43:42,2005-08-23 12:43:42,2005-08-27 17:45:42
356,1,288,2,2.99,2005-08-23 12:47:16,2005-08-23 12:47:16,2005-08-29 17:19:16
357,1,368,1,2.99,2005-05-25 23:49:56,2005-05-25 23:49:56,2005-06-01 21:41:56
357,1,771,1,4.99,2005-05-29 21:45:32,2005-05-29 21:45:32,2005-05-31 19:01:32
357,2,315,2,0.99,2005-05-30 15:33:17,2005-05-30 15:33:17,2005-06-02 15:02:17
357,2,95,2,5.99,2005-06-15 05:11:19,2005-06-15 05:11:19,2005-06-21 02:21:19
357,1,831,1,1.99,2005-06-16 19:47:18,2005-06-16 19:47:18,2005-06-22 23:10:18
357,2,629,2,1.99,2005-06-17 09:23:59,2005-06-17 09:23:59,2005-06-25 13:20:59
357,2,532,2,6.99,2005-06-17 22:58:04,2005-06-17 22:58:04,2005-06-24 19:38:04
357,1,783,1,3.99,2005-07-06 17:46:57,2005-07-06 17:46:57,2005-07-12 12:20:57
357,1,382,2,0.99,2005-07-08 00:39:08,2005-07-08 00:39:08,2005-07-11 21:57:08
357,1,160,1,0.99,2005-07-10 20:15:56,2005-07-10 20:15:56,2005-07-12 00:39:56
357,1,710,1,8.99,2005-07-11 17:01:52,2005-07-11 17:01:52,2005-07-19 15:11:52
357,2,320,2,4.99,2005-07-11 21:18:29,2005-07-11 21:18:29,2005-07-15 01:05:29
357,2,868,1,2.99,2005-07-11 22:53:12,2005-07-11 22:53:12,2005-07-18 23:02:12
357,1,851,2,0.99,2005-07-12 19:03:19,2005-07-12 19:03:19,2005-07-15 23:48:19
357,1,288,2,2.99,2005-07-27 14:38:39,2005-07-27 14:38:39,2005-07-31 19:50:39
357,1,101,2,5.99,2005-07-27 15:01:17,2005-07-27 15:01:17,2005-08-04 20:28:17
357,2,166,2,2.99,2005-07-28 16:39:56,2005-07-28 16:39:56,2005-07-30 18:44:56
357,1,264,2,2.99,2005-07-28 19:28:58,2005-07-28 19:28:58,2005-07-31 00:45:58
357,2,504,1,3.99,2005-07-30 13:44:15,2005-07-30 13:44:15,2005-08-07 13:02:15
357,2,476,2,2.99,2005-08-01 06:49:05,2005-08-01 06:49:05,2005-08-04 01:51:05
357,1,702,1,2.99,2005-08-01 11:06:39,2005-08-01 11:06:39,2005-08-05 07:11:39
357,1,396,2,6.99,2005-08-01 11:07:44,2005-08-01 11:07:44,2005-08-08 08:22:44
357,2,834,2,0.99,2005-08-01 20:32:42,2005-08-01 20:32:42,2005-08-03 22:14:42
357,2,481,2,2.99,2005-08-02 06:57:55,2005-08-02 06:57:55,2005-08-06 01:31:55
357,1,534,2,0.99,2005-08-22 05:18:44,2005-08-22 05:18:44,2005-08-26 02:18:44
357,2,296,1,2.99,2005-08-23 16:22:20,2005-08-23 16:22:20,2005-08-27 11:52:20
358,2,279,1,4.99,2005-05-30 02:10:32,2005-05-30 02:10:32,2005-06-01 04:42:32
358,1,474,2,2.99,2005-06-15 19:51:06,2005-06-15 19:51:06,2005-06-18 21:54:06
358,2,89,1,0.99,2005-06-17 05:10:36,2005-06-17 05:10:36,2005-06-19 03:52:36
358,1,774,1,5.99,2005-06-17 20:00:25,2005-06-17 20:00:25,2005-06-23 18:51:25
358,1,829,1,2.99,2005-06-19 14:53:24,2005-06-19 14:53:24,2005-06-21 18:22:24
358,1,337,1,2.99,2005-06-19 16:27:35,2005-06-19 16:27:35,2005-06-25 21:06:35
358,1,447,1,2.99,2005-06-21 03:06:11,2005-06-21 03:06:11,2005-06-25 08:06:11
358,1,169,1,2.99,2005-07-06 12:34:06,2005-07-06 12:34:06,2005-07-07 14:19:06
358,1,644,2,2.99,2005-07-06 15:16:37,2005-07-06 15:16:37,2005-07-09 14:45:37
358,2,704,2,5.99,2005-07-09 02:23:16,2005-07-09 02:23:16,2005-07-15 20:37:16
358,1,926,2,2.99,2005-07-11 21:09:31,2005-07-11 21:09:31,2005-07-13 23:08:31
358,1,542,1,2.99,2005-07-29 13:52:42,2005-07-29 13:52:42,2005-07-30 11:42:42
358,2,610,1,0.99,2005-07-30 07:23:17,2005-07-30 07:23:17,2005-08-02 12:07:17
358,1,275,2,0.99,2005-07-31 02:37:44,2005-07-31 02:37:44,2005-08-02 07:07:44
358,1,443,2,2.99,2005-08-01 00:33:27,2005-08-01 00:33:27,2005-08-07 20:15:27
358,1,10,1,4.99,2005-08-01 10:17:47,2005-08-01 10:17:47,2005-08-02 15:04:47
358,2,716,1,5.99,2005-08-02 09:51:43,2005-08-02 09:51:43,2005-08-11 09:40:43
358,2,978,1,4.99,2005-08-17 05:06:10,2005-08-17 05:06:10,2005-08-24 03:09:10
358,1,926,2,6.99,2005-08-18 11:14:35,2005-08-18 11:14:35,2005-08-27 09:09:35
358,1,700,2,2.99,2005-08-19 14:44:03,2005-08-19 14:44:03,2005-08-22 10:11:03
358,1,755,2,7.99,2005-08-20 20:16:35,2005-08-20 20:16:35,2005-08-28 17:23:35
359,1,77,2,8.99,2005-05-26 19:21:44,2005-05-26 19:21:44,2005-06-04 14:18:44
359,2,58,2,2.99,2005-05-27 11:14:42,2005-05-27 11:14:42,2005-06-01 14:28:42
359,1,361,2,3.99,2005-05-28 04:30:05,2005-05-28 04:30:05,2005-06-03 10:01:05
359,2,255,1,4.99,2005-06-15 11:25:06,2005-06-15 11:25:06,2005-06-17 16:10:06
359,2,367,1,1.99,2005-06-16 18:07:55,2005-06-16 18:07:55,2005-06-23 23:49:55
359,1,17,2,0.99,2005-06-18 16:22:03,2005-06-18 16:22:03,2005-06-19 13:49:03
359,1,985,1,4.99,2005-06-19 15:43:20,2005-06-19 15:43:20,2005-06-21 13:03:20
359,2,254,2,7.99,2005-07-08 17:56:23,2005-07-08 17:56:23,2005-07-17 21:40:23
359,2,667,1,9.99,2005-07-11 23:49:37,2005-07-11 23:49:37,2005-07-21 00:53:37
359,1,528,1,2.99,2005-07-12 04:53:49,2005-07-12 04:53:49,2005-07-13 01:48:49
359,2,54,1,0.99,2005-07-12 14:24:16,2005-07-12 14:24:16,2005-07-15 08:31:16
359,2,560,1,0.99,2005-07-27 05:01:08,2005-07-27 05:01:08,2005-08-02 07:49:08
359,1,790,2,0.99,2005-07-27 05:42:58,2005-07-27 05:42:58,2005-08-02 05:35:58
359,1,103,1,4.99,2005-07-28 21:36:52,2005-07-28 21:36:52,2005-08-04 00:32:52
359,1,465,1,4.99,2005-07-31 14:12:03,2005-07-31 14:12:03,2005-08-01 12:27:03
359,2,537,2,5.99,2005-07-31 23:40:08,2005-07-31 23:40:08,2005-08-06 21:08:08
359,1,248,2,4.99,2005-08-02 05:53:35,2005-08-02 05:53:35,2005-08-05 02:58:35
359,1,418,1,1.99,2005-08-18 17:09:42,2005-08-18 17:09:42,2005-08-24 11:57:42
359,2,835,2,2.99,2005-08-19 18:45:49,2005-08-19 18:45:49,2005-08-22 14:58:49
359,1,164,2,1.99,2005-08-21 05:56:36,2005-08-21 05:56:36,2005-08-26 06:14:36
359,2,247,1,5.99,2005-08-21 17:40:05,2005-08-21 17:40:05,2005-08-29 18:16:05
359,1,993,1,2.99,2005-08-22 12:01:16,2005-08-22 12:01:16,2005-08-27 17:48:16
359,1,810,2,4.99,2005-08-22 13:59:19,2005-08-22 13:59:19,2005-08-31 13:59:19
359,1,1,1,1.99,2005-08-23 01:01:01,2005-08-23 01:01:01,2005-08-30 20:08:01
359,2,131,2,4.99,2006-02-14 15:16:03,2006-02-14 15:16:03,
360,1,11,2,0.99,2005-05-28 17:37:59,2005-05-28 17:37:59,2005-06-03 22:49:59
360,2,100,1,4.99,2005-05-29 14:07:58,2005-05-29 14:07:58,2005-06-03 08:41:58
360,2,901,1,0.99,2005-06-15 21:48:35,2005-06-15 21:48:35,2005-06-17 17:18:35
360,2,621,2,6.99,2005-06-18 16:24:45,2005-06-18 16:24:45,2005-06-27 14:39:45
360,2,25,2,3.99,2005-06-19 02:08:10,2005-06-19 02:08:10,2005-06-23 23:32:10
360,2,330,2,6.99,2005-06-19 18:19:33,2005-06-19 18:19:33,2005-06-28 22:29:33
360,1,915,2,4.99,2005-07-07 03:57:36,2005-07-07 03:57:36,2005-07-09 08:53:36
360,1,480,2,7.99,2005-07-08 01:20:22,2005-07-08 01:20:22,2005-07-16 21:23:22
360,2,658,2,2.99,2005-07-09 22:31:45,2005-07-09 22:31:45,2005-07-12 03:53:45
360,1,17,2,1.99,2005-07-10 16:44:12,2005-07-10 16:44:12,2005-07-14 11:34:12
360,1,949,2,3.99,2005-07-11 01:15:39,2005-07-11 01:15:39,2005-07-20 05:01:39
360,1,282,1,0.99,2005-07-12 00:29:45,2005-07-12 00:29:45,2005-07-15 19:37:45
360,2,451,1,5.99,2005-07-12 15:49:40,2005-07-12 15:49:40,2005-07-20 10:14:40
360,1,378,1,2.99,2005-07-27 10:44:55,2005-07-27 10:44:55,2005-08-01 16:12:55
360,2,879,1,9.99,2005-07-27 23:23:31,2005-07-27 23:23:31,2005-08-04 02:54:31
360,1,226,2,4.99,2005-07-28 02:00:14,2005-07-28 02:00:14,2005-07-31 20:50:14
360,2,796,2,3.99,2005-07-28 11:32:57,2005-07-28 11:32:57,2005-08-03 13:30:57
360,1,236,2,2.99,2005-07-28 23:46:41,2005-07-28 23:46:41,2005-07-31 22:14:41
360,2,746,2,2.99,2005-07-29 05:08:57,2005-07-29 05:08:57,2005-08-03 02:49:57
360,1,405,2,4.99,2005-07-30 15:25:19,2005-07-30 15:25:19,2005-08-01 15:35:19
360,2,574,2,0.99,2005-07-30 18:29:26,2005-07-30 18:29:26,2005-07-31 19:43:26
360,1,22,2,2.99,2005-07-31 04:30:02,2005-07-31 04:30:02,2005-08-06 23:34:02
360,2,927,1,3.99,2005-07-31 06:02:14,2005-07-31 06:02:14,2005-08-07 00:54:14
360,2,649,2,2.99,2005-08-02 00:07:20,2005-08-02 00:07:20,2005-08-04 02:35:20
360,2,749,1,6.99,2005-08-02 14:05:18,2005-08-02 14:05:18,2005-08-10 08:46:18
360,2,730,1,4.99,2005-08-17 01:04:31,2005-08-17 01:04:31,2005-08-24 00:44:31
360,2,381,2,5.99,2005-08-17 22:20:16,2005-08-17 22:20:16,2005-08-25 23:30:16
360,1,959,1,5.99,2005-08-18 23:32:19,2005-08-18 23:32:19,2005-08-27 04:40:19
360,2,602,2,0.99,2005-08-19 00:21:52,2005-08-19 00:21:52,2005-08-22 22:13:52
360,1,429,2,6.99,2005-08-19 01:53:43,2005-08-19 01:53:43,2005-08-28 02:27:43
360,1,396,2,4.99,2005-08-19 07:20:39,2005-08-19 07:20:39,2005-08-21 12:31:39
360,2,580,2,7.99,2005-08-20 15:55:20,2005-08-20 15:55:20,2005-08-26 17:26:20
360,1,755,2,4.99,2005-08-21 20:53:40,2005-08-21 20:53:40,2005-08-23 22:01:40
360,1,559,1,2.99,2005-08-22 19:56:41,2005-08-22 19:56:41,2005-08-24 16:32:41
361,1,275,2,5.99,2005-05-27 07:42:29,2005-05-27 07:42:29,2005-06-04 11:20:29
361,2,637,1,4.99,2005-05-31 16:37:14,2005-05-31 16:37:14,2005-06-04 12:53:14
361,2,708,1,4.99,2005-06-18 12:53:25,2005-06-18 12:53:25,2005-06-19 13:53:25
361,2,641,2,1.99,2005-06-19 03:09:16,2005-06-19 03:09:16,2005-06-24 05:29:16
361,1,468,1,2.99,2005-06-19 23:07:03,2005-06-19 23:07:03,2005-06-22 17:26:03
361,2,344,1,2.99,2005-06-21 07:34:14,2005-06-21 07:34:14,2005-06-26 13:18:14
361,2,829,1,2.99,2005-07-09 08:46:18,2005-07-09 08:46:18,2005-07-14 03:19:18
361,1,122,1,0.99,2005-07-11 09:25:52,2005-07-11 09:25:52,2005-07-17 07:40:52
361,2,911,1,4.99,2005-07-12 18:38:59,2005-07-12 18:38:59,2005-07-16 23:25:59
361,2,200,2,0.99,2005-07-12 22:14:34,2005-07-12 22:14:34,2005-07-18 20:17:34
361,1,110,1,1.99,2005-07-12 22:26:56,2005-07-12 22:26:56,2005-07-17 20:03:56
361,1,545,1,2.99,2005-07-27 21:38:04,2005-07-27 21:38:04,2005-08-02 03:14:04
361,2,716,2,2.99,2005-07-28 04:29:53,2005-07-28 04:29:53,2005-08-02 00:57:53
361,2,770,2,4.99,2005-07-28 22:36:26,2005-07-28 22:36:26,2005-08-04 00:12:26
361,1,552,2,1.99,2005-07-31 22:15:13,2005-07-31 22:15:13,2005-08-06 23:26:13
361,1,971,1,4.99,2005-07-31 22:22:37,2005-07-31 22:22:37,2005-08-01 22:20:37
361,1,281,2,0.99,2005-08-01 08:03:55,2005-08-01 08:03:55,2005-08-04 08:44:55
361,2,574,1,0.99,2005-08-02 04:11:25,2005-08-02 04:11:25,2005-08-04 04:39:25
361,2,267,2,5.99,2005-08-02 05:52:58,2005-08-02 05:52:58,2005-08-07 07:14:58
361,2,553,2,5.99,2005-08-02 13:32:48,2005-08-02 13:32:48,2005-08-11 18:55:48
361,1,169,1,2.99,2005-08-02 16:40:47,2005-08-02 16:40:47,2005-08-03 22:13:47
361,1,208,1,3.99,2005-08-17 18:27:08,2005-08-17 18:27:08,2005-08-25 14:07:08
361,2,920,1,5.99,2005-08-18 17:36:45,2005-08-18 17:36:45,2005-08-26 17:12:45
361,2,782,1,2.99,2005-08-18 20:06:57,2005-08-18 20:06:57,2005-08-24 20:54:57
361,1,348,2,0.99,2005-08-19 12:22:52,2005-08-19 12:22:52,2005-08-21 14:04:52
361,2,97,2,0.99,2005-08-20 21:24:24,2005-08-20 21:24:24,2005-08-23 21:47:24
361,1,303,2,0.99,2005-08-21 11:21:46,2005-08-21 11:21:46,2005-08-25 13:15:46
361,1,295,2,6.99,2005-08-23 12:47:37,2005-08-23 12:47:37,2005-09-01 11:28:37
361,2,201,1,2.99,2005-08-23 18:41:11,2005-08-23 18:41:11,2005-08-25 20:59:11
361,1,461,2,3.98,2006-02-14 15:16:03,2006-02-14 15:16:03,
361,1,391,1,0.0,2006-02-14 15:16:03,2006-02-14 15:16:03,
362,2,211,1,4.99,2005-05-31 05:01:09,2005-05-31 05:01:09,2005-06-02 03:59:09
362,1,895,1,2.99,2005-06-15 18:24:10,2005-06-15 18:24:10,2005-06-18 16:30:10
362,1,368,1,2.99,2005-06-16 00:37:35,2005-06-16 00:37:35,2005-06-22 18:58:35
362,1,850,2,2.99,2005-06-16 07:00:28,2005-06-16 07:00:28,2005-06-25 08:53:28
362,2,393,1,2.99,2005-06-21 00:07:23,2005-06-21 00:07:23,2005-06-23 00:53:23
362,2,356,2,2.99,2005-06-21 15:14:27,2005-06-21 15:14:27,2005-06-25 19:54:27
362,2,134,2,8.99,2005-07-08 09:23:26,2005-07-08 09:23:26,2005-07-16 04:03:26
362,1,406,2,4.99,2005-07-09 12:16:39,2005-07-09 12:16:39,2005-07-18 15:38:39
362,2,488,2,1.99,2005-07-10 03:21:02,2005-07-10 03:21:02,2005-07-14 07:40:02
362,2,293,1,5.99,2005-07-10 09:26:49,2005-07-10 09:26:49,2005-07-19 07:17:49
362,1,563,1,4.99,2005-07-11 12:29:22,2005-07-11 12:29:22,2005-07-13 10:41:22
362,2,75,2,4.99,2005-07-12 06:13:41,2005-07-12 06:13:41,2005-07-16 03:22:41
362,1,32,2,4.99,2005-07-27 00:51:38,2005-07-27 00:51:38,2005-07-28 01:06:38
362,1,525,1,1.99,2005-07-27 07:59:16,2005-07-27 07:59:16,2005-08-01 04:46:16
362,1,137,2,2.99,2005-07-27 19:29:09,2005-07-27 19:29:09,2005-07-30 16:28:09
362,1,963,1,2.99,2005-07-28 18:06:46,2005-07-28 18:06:46,2005-08-04 18:54:46
