payment_id,customer_id,staff_id,film_id,store_id,amount,amount,payment_id
13432.0,499.0,2.0,471.0,2.0,2.99,,
13433.0,499.0,1.0,914.0,2.0,2.99,,
13434.0,499.0,2.0,422.0,2.0,4.99,,
13435.0,499.0,2.0,873.0,1.0,4.99,,
13436.0,499.0,2.0,315.0,2.0,1.99,,
13437.0,499.0,1.0,127.0,2.0,4.99,,
13438.0,499.0,1.0,206.0,1.0,2.99,,
13439.0,499.0,2.0,559.0,2.0,2.99,,
13440.0,499.0,2.0,702.0,2.0,3.99,,
13441.0,499.0,1.0,556.0,2.0,4.99,,
13442.0,499.0,2.0,588.0,2.0,4.99,,
13443.0,499.0,1.0,743.0,2.0,0.99,,
13444.0,499.0,1.0,970.0,1.0,0.99,,
13445.0,499.0,1.0,588.0,2.0,6.99,,
13446.0,499.0,2.0,882.0,1.0,4.99,,
13447.0,499.0,1.0,877.0,1.0,3.99,,
13448.0,499.0,1.0,301.0,2.0,0.99,,
13449.0,499.0,2.0,862.0,2.0,0.99,,
13450.0,499.0,2.0,235.0,2.0,2.99,,
13451.0,499.0,1.0,977.0,2.0,7.99,,
13452.0,499.0,2.0,899.0,1.0,0.99,,
13453.0,499.0,2.0,957.0,1.0,4.99,,
13454.0,499.0,1.0,590.0,2.0,8.99,,
13455.0,499.0,1.0,640.0,2.0,7.99,,
13456.0,499.0,1.0,823.0,1.0,3.99,,
13457.0,499.0,1.0,677.0,2.0,1.99,,
13458.0,499.0,2.0,207.0,1.0,4.99,,
13459.0,499.0,2.0,175.0,2.0,3.99,,
13460.0,499.0,1.0,80.0,1.0,3.99,,
13461.0,499.0,1.0,551.0,2.0,7.99,,
13462.0,500.0,1.0,465.0,2.0,8.99,,
13463.0,500.0,1.0,151.0,1.0,8.99,,
13464.0,500.0,1.0,795.0,1.0,0.99,,
13465.0,500.0,1.0,777.0,1.0,5.99,,
13466.0,500.0,2.0,869.0,1.0,5.99,,
13467.0,500.0,2.0,56.0,1.0,3.99,,
13468.0,500.0,2.0,728.0,2.0,6.99,,
13469.0,500.0,1.0,886.0,1.0,2.99,,
13470.0,500.0,2.0,922.0,1.0,4.99,,
13471.0,500.0,1.0,358.0,2.0,0.99,,
13472.0,500.0,2.0,20.0,1.0,4.99,,
13473.0,500.0,2.0,994.0,1.0,4.99,,
13474.0,500.0,2.0,735.0,1.0,2.99,,
13475.0,500.0,2.0,191.0,2.0,3.99,,
13476.0,500.0,1.0,877.0,2.0,0.99,,
13477.0,500.0,1.0,382.0,2.0,2.99,,
13478.0,500.0,1.0,824.0,2.0,6.99,,
13479.0,500.0,1.0,821.0,2.0,0.99,,
13480.0,500.0,2.0,491.0,2.0,3.99,,
13481.0,500.0,1.0,551.0,2.0,6.99,,
13482.0,500.0,2.0,249.0,2.0,1.99,,
13483.0,500.0,1.0,122.0,1.0,2.99,,
13484.0,500.0,2.0,723.0,2.0,2.99,,
13485.0,500.0,2.0,226.0,1.0,4.99,,
13486.0,500.0,1.0,525.0,1.0,0.99,,
13487.0,500.0,1.0,500.0,2.0,4.99,,
13488.0,500.0,1.0,772.0,1.0,2.99,,
13489.0,500.0,1.0,50.0,2.0,2.99,,
13490.0,501.0,1.0,40.0,2.0,0.99,,
13491.0,501.0,1.0,920.0,1.0,1.99,,
13492.0,501.0,2.0,876.0,1.0,5.99,,
13493.0,501.0,1.0,666.0,1.0,7.99,,
13494.0,501.0,2.0,267.0,2.0,6.99,,
13495.0,501.0,2.0,994.0,1.0,6.99,,
13496.0,501.0,2.0,759.0,2.0,2.99,,
13497.0,501.0,2.0,555.0,1.0,1.99,,
13498.0,501.0,2.0,159.0,1.0,7.99,,
13499.0,501.0,1.0,427.0,1.0,0.99,,
13500.0,501.0,1.0,417.0,1.0,2.99,,
13501.0,501.0,2.0,235.0,1.0,2.99,,
13502.0,501.0,1.0,4.0,2.0,2.99,,
13503.0,501.0,1.0,672.0,1.0,4.99,,
13504.0,501.0,2.0,231.0,2.0,4.99,,
13505.0,501.0,1.0,374.0,2.0,1.99,,
13506.0,501.0,2.0,8.0,2.0,6.99,,
13507.0,501.0,1.0,961.0,1.0,4.99,,
13508.0,501.0,2.0,963.0,2.0,0.99,,
13509.0,501.0,1.0,392.0,2.0,4.99,,
13510.0,501.0,1.0,902.0,1.0,5.99,,
13511.0,502.0,2.0,773.0,1.0,2.99,,
13512.0,502.0,1.0,812.0,1.0,0.99,,
13513.0,502.0,1.0,717.0,2.0,2.99,,
13514.0,502.0,2.0,738.0,1.0,0.99,,
13515.0,502.0,2.0,857.0,1.0,7.99,,
13516.0,502.0,2.0,54.0,2.0,0.99,,
13517.0,502.0,1.0,796.0,1.0,0.99,,
13518.0,502.0,2.0,187.0,2.0,2.99,,
13519.0,502.0,1.0,424.0,1.0,2.99,,
13520.0,502.0,2.0,968.0,1.0,5.99,,
13521.0,502.0,2.0,49.0,2.0,2.99,,
13522.0,502.0,2.0,177.0,2.0,7.99,,
13523.0,502.0,1.0,112.0,1.0,8.99,,
13524.0,502.0,2.0,193.0,1.0,2.99,,
13525.0,502.0,2.0,278.0,1.0,8.99,,
13526.0,502.0,2.0,622.0,2.0,3.99,,
13527.0,502.0,1.0,456.0,1.0,4.99,,
13528.0,502.0,1.0,755.0,2.0,4.99,,
13529.0,502.0,1.0,846.0,2.0,4.99,,
13530.0,502.0,2.0,434.0,2.0,4.99,,
13531.0,502.0,2.0,434.0,1.0,0.99,,
13532.0,502.0,1.0,694.0,2.0,4.99,,
13533.0,502.0,2.0,326.0,2.0,4.99,,
13534.0,502.0,1.0,855.0,2.0,0.99,,
13535.0,502.0,2.0,446.0,1.0,4.99,,
13536.0,502.0,1.0,147.0,2.0,0.99,,
13537.0,502.0,1.0,412.0,1.0,4.99,,
13538.0,502.0,1.0,355.0,2.0,0.99,,
13539.0,502.0,1.0,833.0,1.0,0.99,,
13540.0,502.0,1.0,853.0,1.0,4.99,,
13541.0,502.0,1.0,666.0,1.0,9.99,,
13542.0,502.0,1.0,460.0,2.0,4.99,,
13543.0,502.0,1.0,363.0,2.0,3.99,,
13544.0,502.0,1.0,142.0,1.0,3.99,,
13545.0,503.0,2.0,233.0,1.0,1.99,,
13546.0,503.0,1.0,869.0,2.0,5.99,,
13547.0,503.0,1.0,539.0,1.0,2.99,,
13548.0,503.0,1.0,551.0,2.0,4.99,,
13549.0,503.0,2.0,305.0,2.0,4.99,,
13550.0,503.0,1.0,621.0,1.0,2.99,,
13551.0,503.0,2.0,352.0,2.0,0.99,,
13552.0,503.0,2.0,746.0,1.0,6.99,,
13553.0,503.0,2.0,573.0,1.0,2.99,,
13554.0,503.0,2.0,158.0,2.0,2.99,,
13555.0,503.0,1.0,814.0,2.0,6.99,,
13556.0,503.0,1.0,215.0,2.0,4.99,,
13557.0,503.0,1.0,235.0,2.0,2.99,,
13558.0,503.0,2.0,44.0,1.0,4.99,,
13559.0,503.0,1.0,620.0,2.0,2.99,,
13560.0,503.0,2.0,863.0,2.0,0.99,,
13561.0,503.0,1.0,95.0,2.0,4.99,,
13562.0,503.0,2.0,664.0,2.0,2.99,,
13563.0,503.0,1.0,730.0,2.0,1.99,,
13564.0,503.0,1.0,763.0,2.0,4.99,,
13565.0,503.0,2.0,735.0,1.0,2.99,,
13566.0,503.0,2.0,246.0,2.0,4.99,,
13567.0,503.0,1.0,690.0,2.0,2.99,,
13568.0,503.0,1.0,234.0,1.0,2.99,,
13569.0,503.0,1.0,149.0,1.0,0.99,,
13570.0,503.0,1.0,789.0,1.0,2.99,,
13571.0,503.0,2.0,408.0,2.0,4.99,,
13572.0,503.0,2.0,690.0,1.0,2.99,,
13573.0,503.0,1.0,393.0,1.0,3.99,,
13574.0,503.0,1.0,403.0,1.0,4.99,,
13575.0,503.0,1.0,201.0,1.0,2.99,,
13576.0,503.0,1.0,111.0,2.0,0.99,,
13577.0,504.0,2.0,500.0,1.0,5.99,,
13578.0,504.0,2.0,352.0,2.0,4.99,,
13579.0,504.0,1.0,626.0,2.0,4.99,,
13580.0,504.0,1.0,786.0,2.0,1.99,,
13581.0,504.0,1.0,390.0,1.0,6.99,,
13582.0,504.0,2.0,818.0,1.0,9.99,,
13583.0,504.0,1.0,396.0,2.0,6.99,,
13584.0,504.0,1.0,139.0,1.0,5.99,,
13585.0,504.0,1.0,283.0,1.0,0.99,,
13586.0,504.0,2.0,620.0,2.0,6.99,,
13587.0,504.0,2.0,890.0,2.0,3.99,,
13588.0,504.0,1.0,237.0,1.0,2.99,,
13589.0,504.0,2.0,476.0,2.0,2.99,,
13590.0,504.0,2.0,807.0,2.0,1.99,,
13591.0,504.0,2.0,691.0,1.0,4.99,,
13592.0,504.0,1.0,739.0,1.0,9.99,,
13593.0,504.0,2.0,906.0,2.0,0.99,,
13594.0,504.0,2.0,19.0,1.0,3.99,,
13595.0,504.0,2.0,569.0,1.0,2.99,,
13596.0,504.0,1.0,206.0,1.0,1.99,,
13597.0,504.0,1.0,958.0,1.0,2.99,,
13598.0,504.0,2.0,542.0,2.0,2.99,,
13599.0,504.0,2.0,24.0,1.0,2.99,,
13600.0,504.0,2.0,957.0,1.0,5.99,,
13601.0,504.0,2.0,86.0,2.0,4.99,,
13602.0,504.0,1.0,334.0,2.0,6.99,,
13603.0,504.0,1.0,854.0,2.0,8.99,,
13604.0,504.0,2.0,643.0,2.0,4.99,,
13605.0,505.0,1.0,757.0,1.0,2.99,,
13606.0,505.0,1.0,687.0,2.0,2.99,,
13607.0,505.0,2.0,624.0,2.0,5.99,,
13608.0,505.0,2.0,515.0,2.0,4.99,,
13609.0,505.0,1.0,902.0,1.0,7.99,,
13610.0,505.0,1.0,172.0,1.0,5.99,,
13611.0,505.0,2.0,245.0,2.0,5.99,,
13612.0,505.0,1.0,179.0,1.0,6.99,,
13613.0,505.0,2.0,369.0,1.0,9.99,,
13614.0,505.0,2.0,956.0,1.0,4.99,,
13615.0,505.0,1.0,545.0,2.0,0.99,,
13616.0,505.0,1.0,789.0,1.0,4.99,,
13617.0,505.0,2.0,489.0,1.0,5.99,,
13618.0,505.0,1.0,494.0,1.0,2.99,,
13619.0,505.0,1.0,418.0,1.0,0.99,,
13620.0,505.0,1.0,857.0,1.0,2.99,,
13621.0,505.0,2.0,147.0,2.0,3.99,,
13622.0,505.0,1.0,78.0,2.0,2.99,,
13623.0,505.0,1.0,154.0,2.0,2.99,,
13624.0,505.0,1.0,334.0,1.0,4.99,,
13625.0,505.0,2.0,183.0,2.0,4.99,,
13626.0,506.0,1.0,982.0,2.0,3.99,,
13627.0,506.0,2.0,589.0,2.0,2.99,,
13628.0,506.0,2.0,873.0,1.0,3.99,,
13629.0,506.0,1.0,448.0,1.0,8.99,,
13630.0,506.0,2.0,730.0,2.0,0.99,,
13631.0,506.0,1.0,693.0,1.0,2.99,,
13632.0,506.0,2.0,598.0,1.0,4.99,,
13633.0,506.0,1.0,433.0,2.0,6.99,,
13634.0,506.0,1.0,150.0,2.0,2.99,,
13635.0,506.0,2.0,840.0,1.0,0.99,,
13636.0,506.0,1.0,210.0,2.0,9.99,,
13637.0,506.0,2.0,631.0,1.0,6.99,,
13638.0,506.0,2.0,6.0,1.0,7.99,,
13639.0,506.0,2.0,253.0,2.0,6.99,,
13640.0,506.0,2.0,48.0,2.0,8.99,,
13641.0,506.0,2.0,245.0,2.0,0.99,,
13642.0,506.0,1.0,793.0,1.0,2.99,,
13643.0,506.0,1.0,864.0,1.0,0.99,,
13644.0,506.0,2.0,112.0,1.0,9.99,,
13645.0,506.0,2.0,812.0,2.0,0.99,,
13646.0,506.0,2.0,724.0,1.0,3.99,,
13647.0,506.0,2.0,43.0,1.0,2.99,,
13648.0,506.0,1.0,53.0,1.0,2.99,,
13649.0,506.0,1.0,37.0,1.0,4.99,,
13650.0,506.0,2.0,594.0,1.0,0.99,,
13651.0,506.0,2.0,403.0,2.0,4.99,,
13652.0,506.0,1.0,834.0,2.0,0.99,,
13653.0,506.0,2.0,188.0,1.0,2.99,,
13654.0,506.0,2.0,601.0,1.0,0.99,,
13655.0,506.0,1.0,287.0,2.0,1.99,,
13656.0,506.0,1.0,772.0,2.0,2.99,,
13657.0,506.0,2.0,137.0,2.0,6.99,,
13658.0,506.0,2.0,56.0,1.0,5.99,,
13659.0,506.0,2.0,618.0,2.0,1.99,,
13660.0,506.0,1.0,662.0,2.0,9.99,,
13661.0,507.0,1.0,875.0,1.0,0.99,,
13662.0,507.0,2.0,800.0,2.0,4.99,,
13663.0,507.0,2.0,81.0,1.0,4.99,,
13664.0,507.0,1.0,278.0,1.0,4.99,,
13665.0,507.0,2.0,446.0,2.0,4.99,,
13666.0,507.0,1.0,250.0,2.0,4.99,,
13667.0,507.0,1.0,9.0,1.0,2.99,,
13668.0,507.0,2.0,273.0,2.0,0.99,,
13669.0,507.0,2.0,305.0,2.0,2.99,,
13670.0,507.0,2.0,647.0,1.0,0.99,,
13671.0,507.0,2.0,473.0,1.0,2.99,,
13672.0,507.0,1.0,285.0,2.0,0.99,,
13673.0,507.0,1.0,403.0,1.0,6.99,,
13674.0,507.0,1.0,523.0,1.0,1.99,,
13675.0,507.0,1.0,700.0,2.0,2.99,,
13676.0,507.0,2.0,326.0,1.0,5.99,,
13677.0,507.0,1.0,222.0,2.0,5.99,,
13678.0,507.0,2.0,319.0,2.0,2.99,,
13679.0,507.0,2.0,462.0,1.0,2.99,,
13680.0,507.0,1.0,351.0,1.0,2.99,,
13681.0,507.0,2.0,409.0,1.0,6.99,,
13682.0,507.0,2.0,322.0,2.0,4.99,,
13683.0,507.0,1.0,99.0,2.0,4.99,,
13684.0,507.0,2.0,584.0,1.0,4.99,,
13685.0,507.0,1.0,757.0,2.0,2.99,,
13686.0,508.0,1.0,209.0,1.0,2.99,,
13687.0,508.0,2.0,397.0,1.0,2.99,,
13688.0,508.0,2.0,525.0,1.0,4.99,,
13689.0,508.0,2.0,946.0,2.0,9.99,,
13690.0,508.0,2.0,375.0,1.0,6.99,,
13691.0,508.0,1.0,574.0,2.0,4.99,,
13692.0,508.0,2.0,885.0,1.0,0.99,,
13693.0,508.0,2.0,734.0,2.0,8.99,,
13694.0,508.0,1.0,681.0,2.0,5.99,,
13695.0,508.0,2.0,393.0,1.0,3.99,,
13696.0,508.0,2.0,888.0,1.0,7.99,,
13697.0,508.0,2.0,848.0,1.0,2.99,,
13698.0,508.0,2.0,246.0,2.0,4.99,,
13699.0,508.0,2.0,385.0,2.0,4.99,,
13700.0,508.0,2.0,755.0,2.0,5.99,,
13701.0,508.0,1.0,29.0,1.0,2.99,,
13702.0,508.0,2.0,561.0,1.0,2.99,,
13703.0,508.0,1.0,69.0,1.0,8.99,,
13704.0,508.0,1.0,254.0,2.0,2.99,,
13705.0,508.0,2.0,846.0,1.0,6.99,,
13706.0,508.0,1.0,115.0,1.0,6.99,,
13707.0,508.0,2.0,22.0,1.0,2.99,,
13708.0,508.0,1.0,37.0,2.0,6.99,,
13709.0,508.0,1.0,241.0,1.0,4.99,,
13710.0,508.0,1.0,233.0,1.0,0.99,,
13711.0,509.0,1.0,159.0,1.0,4.99,,
13712.0,509.0,1.0,854.0,2.0,8.99,,
13713.0,509.0,1.0,923.0,2.0,2.99,,
13714.0,509.0,2.0,621.0,2.0,4.99,,
13715.0,509.0,2.0,454.0,1.0,1.99,,
13716.0,509.0,2.0,346.0,2.0,4.99,,
13717.0,509.0,2.0,399.0,2.0,2.99,,
13718.0,509.0,2.0,180.0,2.0,2.99,,
13719.0,509.0,1.0,624.0,2.0,5.99,,
13720.0,509.0,1.0,35.0,1.0,6.99,,
13721.0,509.0,1.0,177.0,2.0,8.99,,
13722.0,509.0,1.0,78.0,1.0,5.99,,
13723.0,509.0,2.0,430.0,2.0,0.99,,
13724.0,509.0,1.0,134.0,2.0,4.99,,
13725.0,509.0,2.0,255.0,2.0,5.99,,
13726.0,509.0,1.0,759.0,2.0,6.99,,
13727.0,509.0,2.0,311.0,2.0,4.99,,
13728.0,509.0,2.0,661.0,1.0,4.99,,
13729.0,509.0,2.0,350.0,2.0,5.99,,
13730.0,509.0,1.0,756.0,2.0,2.99,,
13731.0,510.0,1.0,745.0,1.0,8.99,,
13732.0,510.0,1.0,891.0,1.0,5.99,,
13733.0,510.0,2.0,48.0,1.0,4.99,,
13734.0,510.0,2.0,608.0,2.0,5.99,,
13735.0,510.0,2.0,981.0,1.0,0.99,,
13736.0,510.0,2.0,870.0,2.0,0.99,,
13737.0,510.0,1.0,972.0,2.0,8.99,,
13738.0,510.0,2.0,458.0,2.0,0.99,,
13739.0,510.0,2.0,762.0,2.0,0.99,,
13740.0,510.0,2.0,126.0,2.0,8.99,,
13741.0,510.0,2.0,326.0,2.0,5.99,,
13742.0,510.0,2.0,735.0,1.0,2.99,,
13743.0,510.0,1.0,127.0,1.0,4.99,,
13744.0,510.0,2.0,859.0,2.0,4.99,,
13745.0,510.0,1.0,920.0,1.0,1.99,,
13746.0,510.0,1.0,793.0,1.0,2.99,,
13747.0,510.0,1.0,745.0,2.0,8.99,,
13748.0,510.0,2.0,985.0,1.0,9.99,,
13749.0,510.0,2.0,83.0,1.0,3.99,,
13750.0,510.0,1.0,804.0,2.0,4.99,,
13751.0,510.0,1.0,906.0,2.0,0.99,,
13752.0,510.0,2.0,734.0,1.0,7.99,,
13753.0,510.0,2.0,596.0,2.0,4.99,,
13754.0,510.0,1.0,18.0,2.0,0.99,,
13755.0,510.0,2.0,952.0,1.0,2.99,,
13756.0,510.0,1.0,103.0,1.0,4.99,,
13757.0,511.0,1.0,298.0,2.0,2.99,,
13758.0,511.0,1.0,135.0,2.0,3.99,,
13759.0,511.0,2.0,649.0,2.0,2.99,,
13760.0,511.0,1.0,252.0,2.0,2.99,,
13761.0,511.0,2.0,763.0,2.0,10.99,,
13762.0,511.0,2.0,567.0,1.0,4.99,,
13763.0,511.0,2.0,603.0,1.0,4.99,,
13764.0,511.0,1.0,732.0,1.0,0.99,,
13765.0,511.0,1.0,767.0,1.0,4.99,,
13766.0,511.0,2.0,259.0,1.0,3.99,,
13767.0,511.0,1.0,673.0,1.0,0.99,,
13768.0,511.0,2.0,467.0,1.0,0.99,,
13769.0,511.0,1.0,97.0,2.0,0.99,,
13770.0,511.0,1.0,918.0,2.0,4.99,,
13771.0,511.0,1.0,663.0,1.0,0.99,,
13772.0,511.0,1.0,649.0,2.0,6.99,,
13773.0,511.0,1.0,94.0,1.0,4.99,,
13774.0,511.0,1.0,235.0,1.0,2.99,,
13775.0,511.0,2.0,850.0,2.0,2.99,,
13776.0,511.0,2.0,654.0,2.0,6.99,,
13777.0,511.0,1.0,553.0,2.0,4.99,,
13778.0,511.0,1.0,84.0,1.0,4.99,,
13779.0,511.0,1.0,284.0,2.0,6.99,,
13780.0,511.0,1.0,515.0,2.0,4.99,,
13781.0,512.0,1.0,596.0,1.0,6.99,,
13782.0,512.0,2.0,203.0,2.0,4.99,,
13783.0,512.0,1.0,625.0,2.0,2.99,,
13784.0,512.0,1.0,715.0,2.0,5.99,,
13785.0,512.0,1.0,894.0,2.0,0.99,,
13786.0,512.0,1.0,82.0,1.0,6.99,,
13787.0,512.0,2.0,209.0,1.0,3.99,,
13788.0,512.0,1.0,880.0,2.0,2.99,,
13789.0,512.0,1.0,790.0,1.0,0.99,,
13790.0,512.0,1.0,705.0,1.0,6.99,,
13791.0,512.0,2.0,272.0,1.0,4.99,,
13792.0,512.0,1.0,138.0,1.0,2.99,,
13793.0,512.0,2.0,127.0,2.0,4.99,,
13794.0,512.0,2.0,34.0,2.0,3.99,,
13795.0,512.0,2.0,48.0,1.0,9.99,,
13796.0,512.0,2.0,480.0,1.0,8.99,,
13797.0,512.0,2.0,167.0,2.0,4.99,,
13798.0,512.0,2.0,493.0,2.0,0.99,,
13799.0,512.0,1.0,127.0,2.0,4.99,,
13800.0,512.0,1.0,468.0,2.0,2.99,,
13801.0,512.0,1.0,234.0,1.0,2.99,,
13802.0,512.0,2.0,382.0,2.0,3.99,,
13803.0,512.0,1.0,505.0,2.0,3.99,,
13804.0,512.0,2.0,911.0,2.0,4.99,,
13805.0,512.0,2.0,710.0,1.0,4.99,,
13806.0,512.0,1.0,19.0,2.0,0.99,,
13807.0,513.0,2.0,451.0,1.0,4.99,,
13808.0,513.0,1.0,724.0,2.0,2.99,,
13809.0,513.0,2.0,44.0,2.0,7.99,,
13810.0,513.0,2.0,688.0,2.0,1.99,,
13811.0,513.0,2.0,388.0,1.0,0.99,,
13812.0,513.0,2.0,561.0,1.0,2.99,,
13813.0,513.0,2.0,637.0,2.0,4.99,,
13814.0,513.0,2.0,179.0,1.0,4.99,,
13815.0,513.0,1.0,444.0,1.0,7.99,,
13816.0,513.0,1.0,990.0,2.0,4.99,,
13817.0,513.0,1.0,585.0,2.0,0.99,,
13818.0,513.0,2.0,284.0,2.0,4.99,,
13819.0,513.0,1.0,814.0,2.0,4.99,,
13820.0,513.0,2.0,854.0,2.0,9.99,,
13821.0,513.0,1.0,174.0,2.0,5.99,,
13822.0,513.0,2.0,104.0,2.0,2.99,,
13823.0,513.0,1.0,560.0,1.0,3.99,,
13824.0,513.0,2.0,833.0,2.0,2.99,,
13825.0,513.0,1.0,447.0,1.0,2.99,,
13826.0,513.0,1.0,753.0,2.0,3.99,,
13827.0,513.0,1.0,758.0,2.0,3.99,,
13828.0,513.0,1.0,8.0,2.0,5.99,,
13829.0,513.0,2.0,99.0,1.0,2.99,,
13830.0,513.0,2.0,504.0,2.0,4.99,,
13831.0,513.0,1.0,106.0,1.0,5.99,,
13832.0,513.0,1.0,814.0,1.0,4.99,,
13833.0,513.0,2.0,30.0,1.0,7.99,,
13834.0,513.0,1.0,854.0,2.0,4.99,,
13835.0,513.0,1.0,75.0,2.0,4.99,,
13836.0,513.0,2.0,229.0,2.0,6.99,,
13837.0,513.0,2.0,184.0,2.0,5.99,,
13838.0,514.0,2.0,649.0,2.0,4.99,,
13839.0,514.0,2.0,775.0,1.0,4.99,,
13840.0,514.0,1.0,525.0,2.0,3.99,,
13841.0,514.0,2.0,618.0,2.0,0.99,,
13842.0,514.0,1.0,524.0,2.0,0.99,,
13843.0,514.0,2.0,783.0,1.0,2.99,,
13844.0,514.0,1.0,617.0,1.0,0.99,,
13845.0,514.0,2.0,60.0,1.0,5.99,,
13846.0,514.0,2.0,30.0,1.0,2.99,,
13847.0,514.0,1.0,179.0,1.0,4.99,,
13848.0,514.0,1.0,49.0,1.0,3.99,,
13849.0,514.0,1.0,292.0,2.0,1.99,,
13850.0,514.0,2.0,438.0,1.0,4.99,,
13851.0,514.0,1.0,133.0,2.0,4.99,,
13852.0,514.0,1.0,167.0,1.0,4.99,,
13853.0,514.0,2.0,206.0,2.0,0.99,,
13854.0,514.0,1.0,786.0,1.0,2.99,,
13855.0,514.0,2.0,960.0,2.0,3.99,,
13856.0,514.0,1.0,850.0,2.0,0.99,,
13857.0,514.0,1.0,746.0,1.0,1.99,,
13858.0,514.0,1.0,51.0,2.0,2.99,,
13859.0,514.0,1.0,9.0,1.0,5.99,,
13860.0,515.0,2.0,872.0,2.0,8.99,,
13861.0,515.0,2.0,927.0,1.0,6.99,,
13862.0,515.0,1.0,229.0,2.0,4.99,,
13863.0,515.0,2.0,304.0,2.0,5.99,,
13864.0,515.0,2.0,347.0,1.0,4.99,,
13865.0,515.0,2.0,330.0,2.0,4.99,,
13866.0,515.0,2.0,741.0,1.0,0.99,,
13867.0,515.0,2.0,862.0,2.0,3.99,,
13868.0,515.0,2.0,738.0,2.0,0.99,,
13869.0,515.0,2.0,226.0,2.0,6.99,,
13870.0,515.0,2.0,358.0,2.0,0.99,,
13871.0,515.0,2.0,641.0,2.0,2.99,,
13872.0,515.0,2.0,207.0,1.0,4.99,,
13873.0,515.0,2.0,467.0,1.0,3.99,,
13874.0,515.0,1.0,633.0,2.0,4.99,,
13875.0,515.0,1.0,260.0,2.0,4.99,,
13876.0,515.0,2.0,746.0,2.0,0.99,,
13877.0,515.0,1.0,169.0,2.0,3.99,,
13878.0,515.0,2.0,768.0,2.0,4.99,,
13879.0,515.0,1.0,555.0,2.0,3.99,,
13880.0,515.0,2.0,643.0,2.0,6.99,,
13881.0,515.0,2.0,828.0,2.0,2.99,,
13882.0,515.0,1.0,655.0,2.0,8.99,,
13883.0,515.0,1.0,956.0,1.0,5.99,,
13884.0,515.0,2.0,521.0,1.0,4.99,,
13885.0,515.0,2.0,176.0,2.0,3.99,,
13886.0,515.0,2.0,382.0,1.0,0.99,,
13887.0,515.0,2.0,771.0,1.0,4.99,,
13888.0,516.0,2.0,526.0,2.0,3.99,,
13889.0,516.0,1.0,924.0,1.0,1.99,,
13890.0,516.0,2.0,961.0,1.0,4.99,,
13891.0,516.0,1.0,732.0,1.0,1.99,,
13892.0,516.0,1.0,65.0,2.0,10.99,,
13893.0,516.0,1.0,314.0,1.0,0.99,,
13894.0,516.0,2.0,427.0,1.0,0.99,,
13895.0,516.0,1.0,26.0,2.0,2.99,,
13896.0,516.0,2.0,37.0,1.0,3.99,,
13897.0,516.0,2.0,521.0,2.0,6.99,,
13898.0,516.0,1.0,244.0,1.0,6.99,,
13899.0,516.0,1.0,274.0,2.0,4.99,,
13900.0,516.0,1.0,856.0,1.0,4.99,,
13901.0,516.0,2.0,853.0,1.0,4.99,,
13902.0,516.0,2.0,878.0,2.0,5.99,,
13903.0,516.0,2.0,114.0,1.0,2.99,,
13904.0,516.0,2.0,193.0,1.0,4.99,,
13905.0,516.0,2.0,457.0,2.0,0.99,,
13906.0,516.0,2.0,727.0,2.0,1.99,,
13907.0,516.0,1.0,646.0,2.0,1.99,,
13908.0,516.0,1.0,135.0,2.0,8.99,,
13909.0,516.0,1.0,488.0,2.0,0.99,,
13910.0,516.0,1.0,635.0,2.0,0.99,,
13911.0,516.0,1.0,646.0,1.0,0.99,,
13912.0,516.0,1.0,300.0,1.0,5.98,,
13913.0,516.0,1.0,581.0,1.0,0.0,,
13914.0,517.0,2.0,521.0,2.0,4.99,,
13915.0,517.0,2.0,499.0,1.0,4.99,,
13916.0,517.0,1.0,239.0,1.0,8.99,,
13917.0,517.0,1.0,166.0,1.0,4.99,,
13918.0,517.0,2.0,557.0,1.0,2.99,,
13919.0,517.0,1.0,790.0,2.0,0.99,,
13920.0,517.0,2.0,526.0,2.0,2.99,,
13921.0,517.0,1.0,117.0,1.0,4.99,,
13922.0,517.0,1.0,776.0,2.0,4.99,,
13923.0,517.0,2.0,956.0,1.0,4.99,,
13924.0,517.0,2.0,379.0,2.0,0.99,,
13925.0,517.0,1.0,378.0,2.0,2.99,,
13926.0,517.0,1.0,151.0,2.0,7.99,,
13927.0,517.0,2.0,869.0,1.0,5.99,,
13928.0,517.0,2.0,973.0,2.0,4.99,,
13929.0,517.0,2.0,807.0,1.0,0.99,,
13930.0,517.0,2.0,638.0,2.0,3.99,,
13931.0,517.0,1.0,658.0,2.0,4.99,,
13932.0,517.0,2.0,666.0,2.0,4.99,,
13933.0,517.0,2.0,330.0,1.0,4.99,,
13934.0,517.0,1.0,930.0,2.0,3.99,,
13935.0,517.0,2.0,509.0,2.0,0.99,,
13936.0,517.0,1.0,906.0,2.0,0.99,,
13937.0,517.0,2.0,914.0,2.0,4.99,,
13938.0,517.0,1.0,385.0,1.0,5.99,,
13939.0,518.0,1.0,43.0,2.0,2.99,,
13940.0,518.0,2.0,179.0,1.0,5.99,,
13941.0,518.0,2.0,753.0,2.0,0.99,,
13942.0,518.0,1.0,273.0,1.0,0.99,,
13943.0,518.0,2.0,888.0,1.0,7.99,,
13944.0,518.0,2.0,579.0,1.0,4.99,,
13945.0,518.0,2.0,651.0,2.0,6.99,,
13946.0,518.0,1.0,476.0,1.0,2.99,,
13947.0,518.0,1.0,483.0,1.0,2.99,,
13948.0,518.0,2.0,415.0,2.0,3.99,,
